SN,Date,VCM_M1_FPC_UpCoil_Attach_MC_ID,VCM_Glue_lot_ID_1,VCM_M1_FPC_UpCoil_Attach_Staging_time,VCM_M1_FPC_UpCoil_Attach_End_Time,VCM_Feature_1,VCM_Feature_2,VCM_Feature_3,VCM_Feature_4,VCM_Feature_5,VCM_Feature_6,VCM_Feature_7,VCM_Feature_8,VCM_Feature_9,VCM_Feature_10,VCM_Feature_11,VCM_Feature_12,VCM_Feature_13,VCM_Feature_14,VCM_Feature_15,VCM_Feature_16,VCM_Feature_17,VCM_Feature_18,VCM_Feature_19,VCM_Feature_20,VCM_Feature_21,VCM_Feature_22,VCM_Feature_23,VCM_Feature_24,VCM_Feature_25,VCM_Feature_26,VCM_Feature_27,VCM_Feature_28,VCM_Feature_29,VCM_Feature_30,VCM_Feature_31,VCM_Feature_32,VCM_Feature_33,VCM_Feature_34,VCM_Feature_35,VCM_Feature_36,VCM_Feature_37,VCM_Feature_38,VCM_Feature_39,VCM_Feature_40,VCM_Feature_41,VCM_Feature_42,VCM_Feature_43,VCM_Feature_44,Results,Failed_Station,Failure_Mode,VCM_M1_Constant_Feature
SN003564,2026-05-16 00:51:27,MC_005,LOT_2002,20,2026-05-16 01:04:27,Normal,Slow,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,FAIL,METROLOGY,SCRATCH_NG,Locked
SN003565,2026-05-16 00:53:45,MC_004,LOT_2001,10,2026-05-16 01:06:45,Normal,Medium,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,PASS,,,Standby
SN003566,2026-05-16 00:56:03,MC_002,LOT_2001,10,2026-05-16 01:10:03,Normal,Medium,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,PASS,,,Standby
SN003567,2026-05-16 00:58:22,MC_002,LOT_2001,10,2026-05-16 01:10:22,Normal,Medium,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,PASS,,,Standby
SN003568,2026-05-16 01:00:40,MC_005,LOT_2001,30,2026-05-16 01:07:40,Normal,Fast,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,PASS,,,Standby
SN003569,2026-05-16 01:02:58,MC_002,LOT_2003,10,2026-05-16 01:08:58,Normal,Medium,VAL_1,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,PASS,,,Standby
SN003570,2026-05-16 01:05:16,MC_004,LOT_2005,20,2026-05-16 01:14:16,Normal,Slow,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,PASS,,,Normal
SN003571,2026-05-16 01:07:35,MC_BAD_007,LOT_2003,20,2026-05-16 01:19:35,Normal,Medium,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,FAIL,METROLOGY,VA_DRIVER_NG,Locked
SN003572,2026-05-16 01:09:53,MC_005,LOT_2001,10,2026-05-16 01:18:53,Normal,Medium,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,PASS,,,Normal
SN003573,2026-05-16 01:12:11,MC_001,LOT_2001,10,2026-05-16 01:24:11,Normal,Medium,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,PASS,,,Locked
SN003574,2026-05-16 01:14:29,MC_001,LOT_2005,30,2026-05-16 01:29:29,Normal,Medium,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,FAIL,FUNCTION_TEST,VA_DRIVER_NG,Locked
SN003575,2026-05-16 01:16:48,MC_003,LOT_2002,10,2026-05-16 01:27:48,Normal,Medium,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,PASS,,,Normal
SN003576,2026-05-16 01:19:06,MC_002,LOT_2004,20,2026-05-16 01:26:06,Normal,Medium,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,PASS,,,Locked
SN003577,2026-05-16 01:21:24,MC_003,LOT_2002,20,2026-05-16 01:35:24,Normal,Medium,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,PASS,,,Normal
SN003578,2026-05-16 01:23:42,MC_002,LOT_2004,30,2026-05-16 01:38:42,Normal,Slow,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,PASS,,,Standby
SN003579,2026-05-16 01:26:00,MC_004,LOT_2001,20,2026-05-16 01:32:00,Normal,Medium,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,PASS,,,Locked
SN003580,2026-05-16 01:28:19,MC_001,LOT_2002,30,2026-05-16 01:35:19,Low,Medium,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,PASS,,,Standby
SN003581,2026-05-16 01:30:37,MC_005,LOT_2002,10,2026-05-16 01:45:37,Normal,Medium,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,PASS,,,Locked
SN003582,2026-05-16 01:32:55,MC_001,LOT_2001,20,2026-05-16 01:39:55,High,Slow,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,PASS,,,Standby
SN003583,2026-05-16 01:35:13,MC_002,LOT_2002,20,2026-05-16 01:50:13,Normal,Medium,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,PASS,,,Standby
SN003584,2026-05-16 01:37:32,MC_001,LOT_2005,20,2026-05-16 01:49:32,Normal,Medium,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,FAIL,METROLOGY,VA_DRIVER_NG,Locked
SN003585,2026-05-16 01:39:50,MC_004,LOT_2001,10,2026-05-16 01:52:50,Normal,Medium,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,PASS,,,Standby
SN003586,2026-05-16 01:42:08,MC_004,LOT_2003,20,2026-05-16 01:48:08,Low,Medium,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,PASS,,,Standby
SN003587,2026-05-16 01:44:26,MC_004,LOT_2003,20,2026-05-16 01:57:26,High,Medium,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,PASS,,,Standby
SN003588,2026-05-16 01:46:45,MC_004,LOT_2002,20,2026-05-16 01:54:45,Normal,Medium,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,PASS,,,Normal
SN003589,2026-05-16 01:49:03,MC_002,LOT_2002,20,2026-05-16 01:54:03,Normal,Medium,VAL_1,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,PASS,,,Locked
SN003590,2026-05-16 01:51:21,MC_004,LOT_2003,10,2026-05-16 01:57:21,Normal,Medium,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,PASS,,,Normal
SN003591,2026-05-16 01:53:39,MC_004,LOT_2002,30,2026-05-16 01:59:39,Low,Fast,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,PASS,,,Normal
SN003592,2026-05-16 01:55:58,MC_002,LOT_2001,10,2026-05-16 02:06:58,Normal,Medium,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,PASS,,,Standby
SN003593,2026-05-16 01:58:16,MC_004,LOT_2004,10,2026-05-16 02:12:16,Normal,Slow,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,PASS,,,Standby
SN003594,2026-05-16 02:00:34,MC_001,LOT_2003,10,2026-05-16 02:05:34,Normal,Medium,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,PASS,,,Normal
SN003595,2026-05-16 02:02:52,MC_001,LOT_2003,10,2026-05-16 02:08:52,Normal,Medium,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,PASS,,,Normal
SN003596,2026-05-16 02:05:11,MC_003,LOT_2001,20,2026-05-16 02:16:11,Normal,Medium,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,PASS,,,Standby
SN003597,2026-05-16 02:07:29,MC_003,LOT_2002,20,2026-05-16 02:12:29,Normal,Slow,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,PASS,,,Standby
SN003598,2026-05-16 02:09:47,MC_002,LOT_2004,10,2026-05-16 02:24:47,Normal,Medium,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,PASS,,,Locked
SN003599,2026-05-16 02:12:05,MC_004,LOT_2004,20,2026-05-16 02:22:05,Normal,Medium,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,PASS,,,Locked
SN003600,2026-05-16 02:14:24,MC_004,LOT_2002,20,2026-05-16 02:24:24,Normal,Medium,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,PASS,,,Locked
SN003601,2026-05-16 02:16:42,MC_002,LOT_2002,30,2026-05-16 02:25:42,Normal,Medium,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,PASS,,,Locked
SN003602,2026-05-16 02:19:00,MC_004,LOT_2005,20,2026-05-16 02:29:00,Normal,Medium,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,FAIL,METROLOGY,VA_DRIVER_NG,Locked
SN003603,2026-05-16 02:21:18,MC_005,LOT_2003,20,2026-05-16 02:33:18,Normal,Slow,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,PASS,,,Normal
SN003604,2026-05-16 02:23:36,MC_003,LOT_2002,20,2026-05-16 02:33:36,High,Medium,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,PASS,,,Normal
SN003605,2026-05-16 02:25:55,MC_005,LOT_2002,20,2026-05-16 02:37:55,Normal,Medium,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,PASS,,,Standby
